episode_length,episode_return,episodes,steps,steps_per_second
30,-2.4002151,1315,39450,141.56315709536426
30,3.01693,1316,39480,140.78940183946114
30,-7.3854246,1317,39510,183.8628566084715
30,16.91397,1318,39540,141.97878032570836
30,-8.268375,1319,39570,152.774770071331
30,7.5976343,1320,39600,141.59597321327092
30,-14.970083,1321,39630,167.0008387925634
30,16.2991,1322,39660,138.6841719506187
30,6.553578,1323,39690,147.15427625154518
30,-18.828754,1324,39720,146.25578843614588
30,11.040658,1325,39750,160.8771786269536
30,2.8057408,1326,39780,145.71127819897146
30,8.280773,1327,39810,143.522256770105
30,-5.068747,1328,39840,137.08802217305046
30,-2.121118,1329,39870,171.56558956228176
30,1.5667682,1330,39900,128.40400552274767
30,-30.059011,1331,39930,163.59375731321086
30,-1.1354532,1332,39960,139.97748419221202
30,-25.191677,1333,39990,167.8751234090242
30,-11.548462,1334,40020,140.80342326031078
30,-9.044756,1335,40050,152.34748497157767
30,-3.0130758,1336,40080,138.03636602984977
30,-3.5062766,1337,40110,180.80585112115355
30,-0.671533,1338,40140,145.66303596627606
30,-4.125154,1339,40170,137.94859369946664
30,-1.4654937,1340,40200,148.14161792546128
30,-2.8077192,1341,40230,153.34448824895043
30,-9.292784,1342,40260,144.16289157289083
30,-6.1624994,1343,40290,154.98315656450575
30,-1.8112335,1344,40320,157.00300956773026
30,5.068017,1345,40350,174.91255701066052
30,-1.2352585,1346,40380,146.2024283971417
30,-8.140373,1347,40410,139.17872584707376
30,10.101007,1348,40440,163.0669184245005
30,-13.87027,1349,40470,179.53710692541802
30,-7.66116,1350,40500,141.72020678702964
30,17.52626,1351,40530,141.45319072875378
30,13.044615,1352,40560,142.06470012430606
30,-11.583849,1353,40590,166.7547337842709
30,-0.2949151,1354,40620,149.22100469617192
30,-1.7763199,1355,40650,142.4419864360501
30,5.2163005,1356,40680,157.5057267244638
30,14.887273,1357,40710,146.34934739574732
30,2.8673587,1358,40740,146.2671792195232
30,-7.971128,1359,40770,136.70317397374126
30,-2.9578786,1360,40800,140.5937089378134
30,-12.518437,1361,40830,169.0077190984222
30,-14.347994,1362,40860,146.8641832366137
30,-0.6918467,1363,40890,157.69166758569523
30,1.0497166,1364,40920,141.69834246802108
30,-12.233831,1365,40950,173.8468318980703
30,-6.293426,1366,40980,144.74846858661328
30,-4.7614384,1367,41010,143.37115420112437
30,0.21076107,1368,41040,149.32601670687725
30,-16.319033,1369,41070,179.18326718757342
30,30.9129,1370,41100,151.8584109245168
30,-23.127415,1371,41130,138.0643858763633
30,-11.048674,1372,41160,156.43519698440858
30,-0.36505103,1373,41190,178.46988273072319
30,-15.830741,1374,41220,161.4812799498985
30,-26.203125,1375,41250,157.18501566489616
30,0.731405,1376,41280,147.87403295958146
30,-3.1611052,1377,41310,164.18997263698796
30,-2.6925895,1378,41340,148.74438200254863
30,3.0484867,1379,41370,161.07838656778895
30,-0.9251983,1380,41400,155.18806339778274
30,-1.4028511,1381,41430,172.01778837412456
30,-14.4685545,1382,41460,139.08703529097062
30,-7.078427,1383,41490,149.66418988918136
30,-35.49046,1384,41520,152.3803249624284
30,-11.011312,1385,41550,183.70877364082588
30,28.793549,1386,41580,139.82831101376513
30,2.2226338,1387,41610,154.75004673402927
30,-13.603943,1388,41640,155.8774625850593
30,16.29492,1389,41670,157.61285562721787
30,-12.759663,1390,41700,152.0264740315992
30,-56.273453,1391,41730,154.72416778153774
30,-10.163273,1392,41760,149.9810123640143
30,2.1290913,1393,41790,167.9266525203187
30,-7.0504656,1394,41820,142.15200870338342
30,-3.732486,1395,41850,139.77518953594935
30,-5.2165914,1396,41880,146.53614226321488
30,-6.6412196,1397,41910,168.1294912119892
30,-7.8058352,1398,41940,141.16690413417848
30,1.6445065,1399,41970,152.36132032063546
30,-16.69405,1400,42000,148.90984873408584
30,-8.82378,1401,42030,184.6604677373908
30,-21.921402,1402,42060,139.83499288762448
30,-6.005755,1403,42090,140.6037634648907
30,-2.1274014,1404,42120,142.3871831401895
30,13.7489,1405,42150,174.6544779206214
30,-21.042315,1406,42180,136.67540694428453
30,-11.324386,1407,42210,153.58350177227055
30,-8.049276,1408,42240,150.87189288416369
30,-45.333565,1409,42270,166.77882531641544
30,1.5352606,1410,42300,147.13225157300363
30,-1.2696507,1411,42330,142.95725794632278
30,-6.4312963,1412,42360,148.6175389528786
30,7.8356786,1413,42390,161.7565420392548
30,-2.3119977,1414,42420,145.4698815238201
30,-2.5579164,1415,42450,144.13993688177646
30,-14.126467,1416,42480,154.826020993881
30,-6.7125845,1417,42510,169.19816211026532
30,-4.8534493,1418,42540,149.738815028489
30,22.714106,1419,42570,153.55538796101717
30,-10.03831,1420,42600,140.60392057828696
30,25.552414,1421,42630,173.49758014477766
30,-15.194801,1422,42660,152.0286782002907
30,-8.461992,1423,42690,139.72753883260117
30,-4.526987,1424,42720,154.5840771021579
30,-3.041884,1425,42750,175.12751565762005
30,-8.292581,1426,42780,152.620412440658
30,11.629601,1427,42810,145.5482939626474
30,10.937772,1428,42840,138.88791756073007
30,-24.88588,1429,42870,179.61963139389977
30,-16.519228,1430,42900,136.935849845085
30,-4.744882,1431,42930,132.56194098250123
30,-27.809538,1432,42960,147.69525477404216
30,-7.0315585,1433,42990,136.44908904983794
30,-8.972177,1434,43020,146.10328900159539
30,4.69051,1435,43050,135.8822309765706
30,-1.3324325,1436,43080,144.92034680696193
30,-0.23791444,1437,43110,161.79273206997908
30,-8.962143,1438,43140,142.14044699489972
30,7.5012393,1439,43170,150.95153033987424
30,-6.677646,1440,43200,142.02974258833888
30,-6.206033,1441,43230,177.62138416627613
30,3.4336557,1442,43260,144.62984248420705
30,-3.5553079,1443,43290,134.0091739894926
30,-5.190298,1444,43320,145.69980512239772
30,-2.0480096,1445,43350,152.65022194670124
30,-6.7590895,1446,43380,129.68771869431185
30,3.1899924,1447,43410,135.66130903351288
30,1.0917296,1448,43440,134.30081543781753
30,-13.701997,1449,43470,137.443058438012
30,-10.697252,1450,43500,120.71549108226421
30,2.5586011,1451,43530,126.3939746728128
30,10.110531,1452,43560,140.2153557113391
30,5.692214,1453,43590,161.68358726002032
30,9.8135195,1454,43620,154.66901361706522
30,2.476106,1455,43650,149.55976846184018
30,-1.0803732,1456,43680,143.55615134937793
30,-0.30369616,1457,43710,169.63177662319455
30,-12.808388,1458,43740,148.32043000612947
30,10.627948,1459,43770,140.53576634020325
30,2.7868614,1460,43800,150.7262292784424
30,-15.291179,1461,43830,167.5721905193136
30,-11.880045,1462,43860,144.19824618501693
30,-40.620197,1463,43890,145.6363983587868
30,-6.478502,1464,43920,146.93140895396903
30,-2.4319568,1465,43950,170.9592971911013
30,-19.386919,1466,43980,144.34811736984716
30,-2.1125064,1467,44010,144.26669173742658
30,16.041683,1468,44040,130.7500280559123
30,-9.450713,1469,44070,142.19955993883895
30,-12.973818,1470,44100,123.45580559327489
30,-4.336073,1471,44130,120.86530287617823
30,-18.106438,1472,44160,130.71566365439213
30,0.8147634,1473,44190,169.54926233495343
30,-9.282439,1474,44220,152.8900467069419
30,-3.5022156,1475,44250,145.30877898429804
30,-11.941347,1476,44280,141.73601075052014
30,5.1688023,1477,44310,166.3095231801384
30,-2.9908066,1478,44340,146.79496392806143
30,-0.32749712,1479,44370,147.9280986586097
30,-8.747719,1480,44400,148.27446345432543
30,23.235783,1481,44430,174.06302998779904
30,-8.200748,1482,44460,135.80215894888846
30,-11.357505,1483,44490,142.3878276397041
30,-4.3140883,1484,44520,153.6759750609127
30,-1.8851075,1485,44550,164.70469967328475
30,1.06622,1486,44580,149.69178717754716
30,24.443188,1487,44610,147.60550823549008
30,-12.598819,1488,44640,151.4296682917319
30,5.4178586,1489,44670,182.33593925474028
30,9.970242,1490,44700,150.10571772817826
30,0.8342877,1491,44730,134.79067824298485
30,-7.742856,1492,44760,156.1626147833652
30,-0.9217396,1493,44790,189.22554284485443
30,-11.675839,1494,44820,145.88849649044292
30,-1.4482005,1495,44850,145.08644366806186
30,-7.70897,1496,44880,120.44072251538422
30,0.2655865,1497,44910,145.43154741265724
30,-3.7630892,1498,44940,129.30961766918375
30,2.4491835,1499,44970,141.53083375887738
30,-8.96652,1500,45000,153.66152463388661
30,-13.485188,1501,45030,165.66141272006277
30,6.432084,1502,45060,151.96808684089436
30,17.283047,1503,45090,146.31514197307635
30,-6.6393375,1504,45120,160.37502246387618
30,0.70768964,1505,45150,168.22569647770388
30,-1.6175164,1506,45180,146.45291196934744
30,-34.18579,1507,45210,160.33782931413464
30,11.102612,1508,45240,151.1909479449158
30,-9.783733,1509,45270,187.38234724724873
30,4.7967825,1510,45300,149.32778883433792
30,2.896326,1511,45330,136.12375091007635
30,-4.3253083,1512,45360,144.09239933902316
30,-3.0414288,1513,45390,182.07104915504146
30,8.377117,1514,45420,150.23045127952872
30,-15.200143,1515,45450,146.24983873236081
30,0.98828983,1516,45480,138.97612218232584
30,3.5789614,1517,45510,165.36358427385653
30,-14.556121,1518,45540,131.14645293421788
30,-11.14245,1519,45570,146.60340954635697
30,-15.418736,1520,45600,151.0588116655722
30,5.0191994,1521,45630,151.5734087571809
30,-12.575941,1522,45660,158.55064319114538
30,-11.145324,1523,45690,141.6111119864409
30,-13.303944,1524,45720,142.60163965266744
30,-14.1082,1525,45750,199.70720620631423
30,-4.5254574,1526,45780,152.46876809996147
30,-29.57895,1527,45810,150.8407847180182
30,-9.430339,1528,45840,158.45121449052345
30,-3.9102967,1529,45870,172.9645559702262
30,-2.1342926,1530,45900,144.32493811980555
30,1.8401251,1531,45930,149.51409658181507
30,-2.2314634,1532,45960,147.1608160973984
30,3.8285089,1533,45990,177.81465769414478
30,-2.7790813,1534,46020,137.20566491182925
30,-2.333816,1535,46050,159.59271421124527
30,-14.692397,1536,46080,138.37898709788104
30,-10.731309,1537,46110,155.2089284921328
30,-15.352133,1538,46140,145.48972904473064
30,-15.429193,1539,46170,143.25558943205132
30,-2.1138897,1540,46200,146.7612346085076
30,-21.266088,1541,46230,172.79496401395772
30,6.2351336,1542,46260,140.28085353073647
30,4.764982,1543,46290,126.93433727465037
30,-2.2778203,1544,46320,121.123706259241
30,-22.275467,1545,46350,125.9801702240987
30,12.744511,1546,46380,130.87473360466046
30,10.793463,1547,46410,150.5657112703106
30,3.8462791,1548,46440,147.2405456702809
30,0.42868328,1549,46470,176.87559302163766
30,-4.0423346,1550,46500,152.7499183620452
30,17.322182,1551,46530,152.186810222942
30,-4.750594,1552,46560,147.9406211127545
30,25.272875,1553,46590,179.2373775862683
30,-24.55491,1554,46620,147.2188396505005
30,-2.0111861,1555,46650,139.71574758385447
30,-21.177673,1556,46680,142.44343768466382
30,-0.38720536,1557,46710,161.96892152117724
30,-5.5736184,1558,46740,152.3382628013826
30,-3.2314365,1559,46770,157.24178264417472
30,-28.866148,1560,46800,146.44149224028072
30,3.2807066,1561,46830,180.0287578744354
30,-14.329126,1562,46860,135.14754309650394
30,1.4973758,1563,46890,153.15392423921537
30,-1.0923792,1564,46920,133.35062887083032
30,-2.205944,1565,46950,170.18492845907377
30,-5.2550597,1566,46980,153.25166674380253
30,-7.1262755,1567,47010,143.30616688913085
30,-24.049215,1568,47040,143.71913409272878
30,-15.980825,1569,47070,183.61869850599905
30,5.530891,1570,47100,150.1974555898004
30,-8.021273,1571,47130,150.3300641920912
30,-10.349649,1572,47160,159.46226257280594
30,2.1661832,1573,47190,190.9449893092517
30,-27.741993,1574,47220,150.29074170068725
30,-8.2554455,1575,47250,143.50736131877608
30,10.137077,1576,47280,143.22199963576762
30,-12.392377,1577,47310,158.9263209745562
30,-5.291577,1578,47340,135.72979410089573
30,-25.024767,1579,47370,151.92992073218588
30,-14.684484,1580,47400,142.43521433349974
30,14.864374,1581,47430,153.01349806649318
30,-7.9053535,1582,47460,126.90169311016713
30,-4.866021,1583,47490,151.36226995673098
30,-9.306366,1584,47520,153.38131180153297
30,-2.6904736,1585,47550,150.19799344677142
30,-36.673813,1586,47580,140.0182938635438
30,3.9331617,1587,47610,152.7387933514522
30,-1.8745551,1588,47640,132.7983789260385
30,-4.499129,1589,47670,160.91050689146297
30,12.27761,1590,47700,154.4302132067413
30,-8.784244,1591,47730,138.41886989217267
30,-9.942401,1592,47760,151.6777364986222
30,-2.7406204,1593,47790,164.22125846855394
30,26.1445,1594,47820,151.79722268131528
30,-9.669006,1595,47850,157.69799175848965
30,32.927807,1596,47880,139.46472569602616
30,5.0571866,1597,47910,165.6487637142022
30,12.645782,1598,47940,147.50013480596147
30,-3.4334426,1599,47970,149.34090388493203
30,-5.3140683,1600,48000,135.90086932666875
30,14.969895,1601,48030,183.44870821056438
30,-0.29792976,1602,48060,142.9874738778706
30,-3.2540674,1603,48090,142.23154639315095
30,3.9412985,1604,48120,139.64938137876845
30,-18.524061,1605,48150,168.93125364165326
30,-8.006214,1606,48180,145.89340188040669
30,-8.631204,1607,48210,144.26073737093486
30,4.2937856,1608,48240,143.09414393668015
30,-4.047753,1609,48270,190.15750102008434
30,6.4407015,1610,48300,136.26836706404214
30,-9.622902,1611,48330,146.3731815189043
30,-2.5589762,1612,48360,146.55764742057667
30,-0.79267484,1613,48390,157.0714085096025
30,-5.369446,1614,48420,143.40710213738822
30,6.629093,1615,48450,141.4501694648508
30,-22.51857,1616,48480,138.10545170775396
30,0.07217643,1617,48510,172.9110772148246
30,-9.966956,1618,48540,139.3938104860151
30,-5.0766616,1619,48570,155.0203894571107
30,-10.057532,1620,48600,161.0186101090655
30,-19.31659,1621,48630,175.15530647868974
30,-7.1441154,1622,48660,137.22436881038303
30,0.22785836,1623,48690,152.86794318710568
30,-5.1655436,1624,48720,143.69041311139938
30,0.54174757,1625,48750,153.9493552874504
30,2.4713526,1626,48780,134.07614359236646
30,-1.8645053,1627,48810,142.6570933938295
30,20.324202,1628,48840,155.96421338106205
30,-17.269424,1629,48870,174.28676696686549
30,-6.483304,1630,48900,151.20620931565583
30,-7.2669573,1631,48930,140.0143987840038
30,1.2734976,1632,48960,142.43924526934936
30,-15.176862,1633,48990,183.7136015885067
30,-3.2659042,1634,49020,132.42159677378618
30,-7.107337,1635,49050,140.12229466756497
30,-10.388239,1636,49080,146.39123251971986
30,-1.9686661,1637,49110,170.26852358038659
30,-1.868253,1638,49140,145.79417421731978
30,-1.5428956,1639,49170,140.52352442566763
30,-16.595255,1640,49200,131.6604949833056
30,-14.880238,1641,49230,169.485774167348
30,-2.8696842,1642,49260,136.39761652088796
30,7.4585238,1643,49290,130.67833152627708
30,2.8405313,1644,49320,134.9621431919419
30,-4.584883,1645,49350,170.871077868218
30,-16.866432,1646,49380,134.082715644194
30,-2.2265272,1647,49410,124.27886543259382
30,-4.5063763,1648,49440,139.0458446737765
30,-5.3506336,1649,49470,174.89699727707531
30,-1.5286518,1650,49500,134.26943068210798
30,-2.880124,1651,49530,125.84195587949971
30,-8.542545,1652,49560,150.53959184259452
30,3.9169168,1653,49590,148.81369242195595
30,0.27931035,1654,49620,99.44591883992912
30,-1.3743664,1655,49650,131.85613193459858
30,10.300023,1656,49680,130.953596123505
30,17.638681,1657,49710,150.6145518877523
30,1.9898272,1658,49740,139.27377455266716
30,-4.6610417,1659,49770,127.90176815291804
30,-56.539497,1660,49800,141.0581848062356
30,-1.3431869,1661,49830,183.19844623103288
30,-2.610193,1662,49860,155.44323187800654
30,-11.096943,1663,49890,152.3685156952899
30,16.512257,1664,49920,157.03592769532597
30,8.8487215,1665,49950,178.3181320892688
30,-3.6096468,1666,49980,144.99917030809226
30,-2.9637275,1667,50010,135.04948879820893
30,-5.897632,1668,50040,154.47817978915785
30,-0.87797946,1669,50070,163.7223245792087
30,0.9847453,1670,50100,145.77779013551415
30,-10.212556,1671,50130,142.94767599057536
30,-0.53318584,1672,50160,143.13907099442707
30,-4.255041,1673,50190,167.5431843147698
30,2.238081,1674,50220,137.66575968333262
30,-0.03666067,1675,50250,140.684094189571
30,-13.698814,1676,50280,141.53720172144995
30,-18.415165,1677,50310,158.05315536998864
30,-3.4708686,1678,50340,149.08433874833682
30,0.24002367,1679,50370,145.4814866200725
30,7.1221066,1680,50400,139.5747173101369
30,12.940443,1681,50430,174.27155972959534
30,-9.914612,1682,50460,142.76553861095636
30,-9.473406,1683,50490,140.90244036267822
30,-24.405785,1684,50520,147.3298488169505
30,-10.013534,1685,50550,166.85092045121536
30,1.4990048,1686,50580,149.91418267426468
30,-9.574249,1687,50610,157.70135168161224
30,-12.23888,1688,50640,144.4095784055501
30,-17.78709,1689,50670,165.3140502816783
30,-8.890669,1690,50700,146.96933630318668
30,-12.047387,1691,50730,143.2952326072672
30,-12.969603,1692,50760,143.64054794520547
30,-0.4232293,1693,50790,171.85943567211126
30,-13.493351,1694,50820,145.04714093866895
30,7.89605,1695,50850,142.0198036787935
30,-37.93682,1696,50880,154.09697780194426
30,19.086517,1697,50910,161.4158202207986
30,-15.183168,1698,50940,134.08214413584983
30,-21.988346,1699,50970,150.14136033820523
30,8.819247,1700,51000,151.91396270880318
30,3.8014824,1701,51030,171.20167189132707
30,-2.5842614,1702,51060,147.09320839149066
30,-5.3620358,1703,51090,146.18866986317445
30,-11.610029,1704,51120,157.51302186020138
30,-19.034101,1705,51150,157.37295512531892
30,-12.9083605,1706,51180,134.90238458223175
30,-6.1039386,1707,51210,153.05686486065682
30,-3.117587,1708,51240,142.75614429782613
30,-5.121795,1709,51270,175.10948072154017
30,-17.648996,1710,51300,139.84835855133736
30,-4.9287124,1711,51330,137.43810436106617
30,8.844018,1712,51360,145.24671798760957
30,0.92036617,1713,51390,182.81729185009544
30,7.5483294,1714,51420,155.9717530861749
30,-17.011963,1715,51450,148.22049351420372
30,-3.8896003,1716,51480,158.0178250075035
30,-6.687957,1717,51510,168.66744680765504
30,0.6907058,1718,51540,156.34481336153019
30,11.903184,1719,51570,144.86128539818424
30,2.1336575,1720,51600,139.6276864896535
30,-8.39725,1721,51630,172.9110772148246
30,2.1335335,1722,51660,143.05396138209534
30,-13.303054,1723,51690,135.76347663962815
30,35.85958,1724,51720,141.58673218507337
30,1.1137455,1725,51750,167.07933767975462
30,9.628469,1726,51780,143.20064732653458
30,-6.888209,1727,51810,142.9804873392694
30,15.142292,1728,51840,140.181458441026
30,-2.5885983,1729,51870,179.23890948820474
30,2.0272489,1730,51900,150.24175204862982
30,0.5795621,1731,51930,135.98429085690262
30,5.6952944,1732,51960,143.00534952624812
30,-8.952131,1733,51990,177.21338003473028
30,-9.181319,1734,52020,155.23994936746342
30,12.8193865,1735,52050,143.29229532335228
30,-7.813484,1736,52080,139.3465737313869
30,-10.530651,1737,52110,159.6706824659224
30,-4.8437724,1738,52140,139.77192900607167
30,6.9601088,1739,52170,139.9589563569262
30,-0.5754914,1740,52200,146.82836608979662
30,32.843586,1741,52230,172.69038208168644
30,-7.1973352,1742,52260,146.4101397555819
30,12.50157,1743,52290,135.8250270399803
30,-3.9704404,1744,52320,143.73177496219063
30,14.455178,1745,52350,166.4906261536202
30,-16.735268,1746,52380,150.18329340909986
30,9.50615,1747,52410,151.24019510037476
30,0.8217844,1748,52440,154.3726168568274
30,-8.730088,1749,52470,182.5618615259394
30,-8.619194,1750,52500,150.14189779349647
30,-10.020961,1751,52530,140.21613694765065
30,10.394004,1752,52560,148.91936545207517
30,-10.335996,1753,52590,167.45867735598958
30,21.416813,1754,52620,145.55890127305642
30,-5.055483,1755,52650,140.8726259835291
30,-15.3701105,1756,52680,144.68422329566818
30,-5.2467265,1757,52710,169.71070885703764
30,-3.1105442,1758,52740,142.57320198785803
30,-1.4553181,1759,52770,143.1503071672355
30,1.5394698,1760,52800,150.605358059771
30,1.9133871,1761,52830,149.6350012545977
30,4.425991,1762,52860,147.63235145732676
30,-22.66497,1763,52890,147.97089246487386
30,7.8034124,1764,52920,153.57806563271603
30,-6.3253837,1765,52950,177.45205108533779
30,-4.3721566,1766,52980,149.5843041778809
30,6.5370417,1767,53010,147.9063633211282
30,-4.835761,1768,53040,133.45316591559185
30,-17.961208,1769,53070,175.30245213386218
30,-2.2916565,1770,53100,142.7558203780452
30,-1.7099631,1771,53130,142.05235077230145
30,-4.622582,1772,53160,146.71588712253887
30,-20.293045,1773,53190,200.74203120513067
30,-21.39832,1774,53220,143.697633306382
30,9.291851,1775,53250,154.93334975066182
30,1.8712653,1776,53280,145.34755207274475
30,-15.492279,1777,53310,162.73833773711553
30,-8.293966,1778,53340,142.0935771176134
30,-24.387365,1779,53370,147.09183279832976
30,-13.045787,1780,53400,136.79888585807302
30,-10.449839,1781,53430,165.49669083218467
30,-10.536286,1782,53460,151.42930381506312
30,-8.907509,1783,53490,156.94445726373664
30,-5.316682,1784,53520,152.60727033251712
30,2.5086849,1785,53550,188.92920848273005
30,-3.6560488,1786,53580,140.40968267836996
30,-9.956974,1787,53610,144.2759550623637
30,-25.815025,1788,53640,151.01928830927545
30,-14.5153475,1789,53670,169.48394787352257
30,-4.5171623,1790,53700,153.60731284814585
30,-0.6111202,1791,53730,144.72582643130968
30,2.9618177,1792,53760,149.5882164128535
30,-2.182756,1793,53790,170.3591200239368
30,-14.679856,1794,53820,147.59113813585563
30,-0.3607993,1795,53850,140.09904870488475
30,-4.8571434,1796,53880,147.34848165479252
30,-1.4013783,1797,53910,152.57026247409755
30,-1.4087538,1798,53940,146.6577464690237
30,-5.520568,1799,53970,155.35437416429923
30,-2.0664375,1800,54000,147.69802860546872
30,-4.2273626,1801,54030,167.17678773328586
30,-24.76665,1802,54060,131.35084690206918
30,0.030409034,1803,54090,141.95507450916685
30,-9.064652,1804,54120,150.8682749963131
30,-17.772617,1805,54150,167.14880638472258
30,-26.178272,1806,54180,144.70302495032016
30,-16.301666,1807,54210,142.8154463765846
30,-1.2096496,1808,54240,153.80633931507234
30,-5.994244,1809,54270,178.67642485611924
30,-28.434135,1810,54300,159.21227143838658
30,-8.0351,1811,54330,150.1910016066002
30,-9.908022,1812,54360,147.70045579343625
30,8.7305,1813,54390,187.87784495154082
30,-5.1560564,1814,54420,144.84777811416842
30,-15.3503685,1815,54450,135.32064538817176
30,-6.9389815,1816,54480,142.2746463744191
30,-21.4336,1817,54510,172.14039465475918
30,-10.096181,1818,54540,141.58689150292673
30,-20.389725,1819,54570,143.7447464771838
30,5.517303,1820,54600,151.5263164866554
30,-2.2325048,1821,54630,172.6782957385229
30,-16.252474,1822,54660,147.91905598228203
30,-8.3941345,1823,54690,138.3843136219815
30,-1.961263,1824,54720,155.15189776647767
30,-12.056767,1825,54750,154.13095404334757
30,-5.894009,1826,54780,141.01487037591153
30,-2.6876538,1827,54810,136.24829999740126
30,-12.728212,1828,54840,140.21504321925204
30,-16.147614,1829,54870,188.71782565788487
30,-8.573635,1830,54900,147.33036633214724
30,-5.8905654,1831,54930,154.254905470246
30,-9.853249,1832,54960,138.96860124799824
30,-0.8518162,1833,54990,169.92729119175462
30,-6.959184,1834,55020,151.51117286819652
30,-10.054807,1835,55050,151.3416980986837
30,-3.6695952,1836,55080,148.9040335607401
30,19.24235,1837,55110,168.98139083279952
30,-3.5839937,1838,55140,158.57721855907084
30,-4.823387,1839,55170,142.34514215382387
30,15.775393,1840,55200,147.64170558280338
30,-9.953576,1841,55230,147.98638087677517
30,-42.93644,1842,55260,123.89914304872994
30,0.73789513,1843,55290,138.14623863686268
30,5.1209283,1844,55320,140.5899388608817
30,-1.1564611,1845,55350,152.22086999862088
30,-2.738723,1846,55380,145.10133409288258
30,-13.012171,1847,55410,127.39544702112472
30,-21.925508,1848,55440,125.57533225351564
30,-10.695122,1849,55470,171.46856501215538
30,-15.486069,1850,55500,139.45746090996548
30,-0.7185186,1851,55530,140.89786484997515
30,-18.552351,1852,55560,144.35888169556046
30,3.5289903,1853,55590,166.89960884495855
30,10.51961,1854,55620,148.87602136314266
30,0.00091791153,1855,55650,147.5151789409267
30,2.7132497,1856,55680,152.85160183719606
30,-8.467048,1857,55710,149.09493775127288
30,-8.770975,1858,55740,150.58517163095783
30,1.8514353,1859,55770,135.93507739376182
30,-9.9528675,1860,55800,128.94428498085242
30,14.095285,1861,55830,157.57338051927073
30,-9.391791,1862,55860,148.0596902526787
30,-0.6557605,1863,55890,135.8792962692595
30,-3.4157372,1864,55920,149.1104856819515
30,-10.083559,1865,55950,163.10581147102172
30,6.4628496,1866,55980,137.9340766310657
30,-0.91132224,1867,56010,134.8315531400552
30,-1.2926724,1868,56040,136.37736356207202
30,-10.5392065,1869,56070,176.70867090500806
30,-11.3030405,1870,56100,132.72945912077063
30,-17.248209,1871,56130,126.0508434335997
30,-27.680334,1872,56160,149.4718260921213
30,1.2813671,1873,56190,168.87751965867255
30,-14.386216,1874,56220,150.49133978055835
30,-28.841291,1875,56250,129.21931802777675
30,-2.4213443,1876,56280,136.96715181874885
30,-24.535992,1877,56310,167.62599013660088
30,-14.827012,1878,56340,125.28687839032666
30,-2.640753,1879,56370,129.98849175931454
30,-8.195142,1880,56400,144.25031841219217
30,12.738911,1881,56430,156.19479363597657
30,-9.824043,1882,56460,138.13531932832151
30,-9.197345,1883,56490,148.71449642600507
30,-10.933309,1884,56520,135.4871887638417
30,1.1452568,1885,56550,175.33078711993167
30,7.4864464,1886,56580,140.10825255961296
30,14.627752,1887,56610,144.8447768375662
30,10.733077,1888,56640,141.93874132405642
30,-9.79683,1889,56670,164.1306480225399
30,-20.071943,1890,56700,141.0034928948669
30,-4.2662463,1891,56730,131.64603155007146
30,-11.111287,1892,56760,155.38506944401567
30,-11.246402,1893,56790,165.83629761912607
30,-8.995631,1894,56820,135.91672328552866
30,-9.546944,1895,56850,128.37662576161347
30,-15.053326,1896,56880,151.80546373195767
30,-8.7009735,1897,56910,176.7814121818882
30,7.13334,1898,56940,129.11960398803097
30,-7.2338824,1899,56970,136.0737007049755
30,-28.516628,1900,57000,144.5572322203011
30,-9.26147,1901,57030,168.3627766203843
30,13.794975,1902,57060,137.78771585944088
30,3.6871898,1903,57090,144.081014791795
30,-5.96245,1904,57120,138.10636119077645
30,-10.026904,1905,57150,169.47230617555314
30,-14.342771,1906,57180,138.65238591097668
30,-6.0782905,1907,57210,129.31307280758188
30,-0.3861835,1908,57240,132.2793244172331
30,-4.97703,1909,57270,173.29232938856288
30,-5.862866,1910,57300,137.98399185885464
30,9.066577,1911,57330,137.191602938579
30,5.4598618,1912,57360,139.15656135019194
30,8.311973,1913,57390,141.31990094172747
30,8.961666,1914,57420,134.0848588438763
30,-12.499734,1915,57450,131.58779674913228
30,-5.8725433,1916,57480,144.45699380861467
30,-0.2117691,1917,57510,148.65897630985742
30,-9.013425,1918,57540,150.4733432031207
30,6.0227985,1919,57570,138.21087988541476
30,-6.458042,1920,57600,136.83652363418076
30,-22.734196,1921,57630,158.4979184642612
30,6.3052626,1922,57660,134.4160185105067
30,-10.39349,1923,57690,131.46818485289523
30,0.42061466,1924,57720,127.78551625384638
30,-4.8522806,1925,57750,151.33186927375107
30,-10.454835,1926,57780,138.40988664675697
30,-6.3096557,1927,57810,133.34017188211982
30,-11.304937,1928,57840,129.74909980325597
30,-10.401796,1929,57870,156.49920897883646
30,-0.79740226,1930,57900,137.04785762519876
30,-13.4133,1931,57930,141.8811248186022
30,8.091485,1932,57960,132.5178246830524
30,-3.6454735,1933,57990,150.22255968711275
30,-3.1001024,1934,58020,122.6432171481427
30,-11.875849,1935,58050,133.5845018387505
30,-1.2723951,1936,58080,129.39778141360583
30,5.523514,1937,58110,164.07714274537418
30,-2.760037,1938,58140,146.51344922061938
30,-6.1353617,1939,58170,137.61893408288037
30,1.1472508,1940,58200,137.14016666630337
30,-19.572033,1941,58230,156.860719223208
30,-8.382962,1942,58260,126.67811673838062
30,-5.2717977,1943,58290,137.42744680014505
30,-15.855172,1944,58320,147.8059421152972
30,1.5862436,1945,58350,169.79269304726242
30,-6.3487053,1946,58380,140.90812072292206
